event_id,trip_id,label,event_start,event_peak,event_end,confidence,annotator,notes,created_at,pipeline_version
259,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327565.1000001,1776327565.2,1776327565.3,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
260,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327572.0500002,1776327572.14,1776327572.23,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
261,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327586.89,1776327586.96,1776327587.03,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
262,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327626.48,1776327626.62,1776327626.7599998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
263,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327632.5600002,1776327632.66,1776327632.76,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
265,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327655.47,1776327655.53,1776327655.59,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
267,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327666.7150002,1776327666.8,1776327666.8849998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
269,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327686.835,1776327686.84,1776327686.8449998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
270,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327688.0200002,1776327688.14,1776327688.26,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
271,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327728.5800002,1776327728.68,1776327728.78,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
272,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327745.1100001,1776327745.17,1776327745.23,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
274,635ce134-fb1a-4d66-97a1-2eba272d836a,Non-Event,1776327775.2450001,1776327775.26,1776327775.2749999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
277,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776327832.9050002,1776327833.12,1776327833.3349996,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
278,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776327892.13,1776327892.14,1776327892.15,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
280,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Pothole,1776327905.47,1776327905.54,1776327905.61,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
281,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Pothole,1776327906.875,1776327907.04,1776327907.205,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
283,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776327951.5950003,1776327951.69,1776327951.7849998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
284,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Pothole,1776327954.1100001,1776327954.32,1776327954.5299997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
286,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Pothole,1776327970.7200003,1776327970.88,1776327971.04,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
287,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Pothole,1776327982.29,1776327982.33,1776327982.37,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
289,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328000.71,1776328000.76,1776328000.81,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
290,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328021.2800002,1776328021.38,1776328021.48,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
291,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328024.7900002,1776328024.89,1776328024.99,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
292,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Pothole,1776328037.915,1776328038.07,1776328038.225,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
293,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328076.71,1776328076.81,1776328076.9099998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
294,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328087.4550002,1776328087.46,1776328087.465,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
295,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328102.5700002,1776328102.67,1776328102.77,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
296,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328110.03,1776328110.05,1776328110.07,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
297,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328125.8250003,1776328125.88,1776328125.935,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
298,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328132.14,1776328132.24,1776328132.34,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
299,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328141.015,1776328141.03,1776328141.0449998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
301,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328177.1000001,1776328177.17,1776328177.24,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
302,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328186.9250002,1776328186.97,1776328187.0149999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
303,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328191.73,1776328191.83,1776328191.9299998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
305,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328232.0,1776328232.08,1776328232.1599998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
306,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328258.275,1776328258.32,1776328258.3649998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
307,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328273.9650002,1776328274.04,1776328274.1149998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
308,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328276.53,1776328276.57,1776328276.61,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
309,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328290.325,1776328290.33,1776328290.3349998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
311,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328354.3250003,1776328354.43,1776328354.5349998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
312,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328358.88,1776328358.96,1776328359.04,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
313,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328363.305,1776328363.37,1776328363.4349997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
314,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328373.8350003,1776328373.9,1776328373.965,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
315,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328385.5450003,1776328385.68,1776328385.8149998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
316,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Pothole,1776328391.105,1776328391.27,1776328391.435,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
317,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328410.765,1776328410.77,1776328410.7749999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
318,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328420.9150002,1776328420.95,1776328420.985,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
319,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328448.3050003,1776328448.47,1776328448.6349998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
320,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328452.035,1776328452.07,1776328452.1049998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
321,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328460.02,1776328460.12,1776328460.2199998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
322,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328463.22,1776328463.27,1776328463.32,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
323,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328511.1200001,1776328511.17,1776328511.22,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
324,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328559.6000001,1776328559.7,1776328559.8,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
325,7b68bd61-6146-4cdb-8ad6-424ae6e78950,Non-Event,1776328563.14,1776328563.2,1776328563.26,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
459,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412458.6950002,1776412458.74,1776412458.7849998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
460,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412460.825,1776412460.85,1776412460.8749998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
461,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412483.41,1776412483.46,1776412483.51,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
462,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412488.6950002,1776412488.79,1776412488.8849998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
463,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412517.6250002,1776412517.65,1776412517.675,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
464,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412554.98,1776412555.05,1776412555.12,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
465,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412574.3200002,1776412574.44,1776412574.56,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
466,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412591.795,1776412591.82,1776412591.8449998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
468,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412655.77,1776412655.86,1776412655.9499998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
469,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412666.95,1776412666.99,1776412667.03,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
470,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412674.4,1776412674.43,1776412674.46,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
471,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412676.8500001,1776412676.94,1776412677.03,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
473,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412728.7350001,1776412728.82,1776412728.9049997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
474,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412732.89,1776412732.99,1776412733.09,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
475,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412735.6650002,1776412735.74,1776412735.8149998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
476,c72307ef-f384-4659-aded-5319b398f560,Speed Bump,1776412746.16,1776412746.27,1776412746.3799999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
477,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412753.8250003,1776412753.9,1776412753.975,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
479,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412770.6550002,1776412770.75,1776412770.8449998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
480,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412775.3100002,1776412775.38,1776412775.45,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
481,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412777.5050004,1776412777.65,1776412777.7949998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
482,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412778.645,1776412778.8,1776412778.955,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
483,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412794.1750002,1776412794.18,1776412794.185,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
484,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412805.565,1776412805.69,1776412805.815,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
485,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412825.28,1776412825.3,1776412825.32,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
486,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412843.1,1776412843.11,1776412843.12,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
488,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412856.8100002,1776412856.99,1776412857.1699998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
489,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412861.6650002,1776412861.69,1776412861.715,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
490,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412862.67,1776412862.71,1776412862.75,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
491,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412875.82,1776412875.83,1776412875.84,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
492,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412885.0,1776412885.04,1776412885.08,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
493,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412898.4250002,1776412898.58,1776412898.7349997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
494,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776412905.025,1776412905.19,1776412905.355,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
496,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412952.2850003,1776412952.47,1776412952.6549997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
498,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412976.33,1776412976.35,1776412976.37,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
500,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776412991.775,1776412991.8,1776412991.8249998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
501,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413000.48,1776413000.49,1776413000.5,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
502,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413011.52,1776413011.59,1776413011.6599998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
503,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413025.88,1776413026.04,1776413026.1999998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
504,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413042.3700001,1776413042.38,1776413042.39,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
504,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413042.3700001,1776413042.38,1776413042.39,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
506,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413056.005,1776413056.07,1776413056.1349998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
507,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413087.145,1776413087.23,1776413087.315,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
508,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413092.81,1776413092.85,1776413092.8899999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
509,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413104.2,1776413104.3,1776413104.3999999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
510,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413107.68,1776413107.79,1776413107.8999999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
511,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413119.165,1776413119.25,1776413119.335,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
512,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413121.8200002,1776413121.94,1776413122.06,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
514,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413148.95,1776413149.0,1776413149.05,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
515,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413159.6950002,1776413159.75,1776413159.8049998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
517,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413196.9650002,1776413197.0,1776413197.0349998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
518,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413202.13,1776413202.17,1776413202.21,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
519,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413265.75,1776413265.85,1776413265.9499998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
520,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413311.19,1776413311.24,1776413311.29,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
521,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413312.455,1776413312.54,1776413312.625,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
522,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413317.305,1776413317.37,1776413317.4349997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
523,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413340.1000001,1776413340.19,1776413340.28,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
524,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413348.1,1776413348.12,1776413348.1399999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
527,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413377.68,1776413377.71,1776413377.74,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
529,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413391.3200002,1776413391.56,1776413391.7999997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
530,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413425.48,1776413425.59,1776413425.6999998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
531,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413436.5900002,1776413436.71,1776413436.83,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
532,c72307ef-f384-4659-aded-5319b398f560,Pothole,1776413455.95,1776413456.04,1776413456.1299999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
533,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413471.205,1776413471.33,1776413471.455,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
534,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413504.1550002,1776413504.21,1776413504.2649999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
535,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413506.9,1776413507.01,1776413507.12,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
536,c72307ef-f384-4659-aded-5319b398f560,Non-Event,1776413518.33,1776413518.35,1776413518.37,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
57,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973319.4450002,1775973319.6,1775973319.7549996,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
58,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973326.21,1775973326.31,1775973326.4099998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
59,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973343.5700002,1775973343.68,1775973343.79,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
60,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973390.76,1775973390.82,1775973390.8799999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
61,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973393.525,1775973393.54,1775973393.5549998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
62,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973401.3400002,1775973401.44,1775973401.54,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
63,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973405.66,1775973405.83,1775973405.9999998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
64,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973429.17,1775973429.31,1775973429.4499998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
65,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973436.2850003,1775973436.39,1775973436.495,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
66,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973440.63,1775973440.68,1775973440.73,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
67,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973457.5750003,1775973457.68,1775973457.7849998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
69,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973468.325,1775973468.36,1775973468.3949997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
70,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973470.4550002,1775973470.49,1775973470.5249999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
71,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973482.075,1775973482.12,1775973482.1649997,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
72,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973483.875,1775973484.0,1775973484.125,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
73,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973486.7150002,1775973486.92,1775973487.125,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
74,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973492.5,1775973492.56,1775973492.62,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
75,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973502.01,1775973502.07,1775973502.1299999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
77,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973532.3650002,1775973532.45,1775973532.5349998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
79,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973536.3000002,1775973536.41,1775973536.52,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
80,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973567.38,1775973567.41,1775973567.44,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
81,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973581.41,1775973581.42,1775973581.43,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
82,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973585.9150004,1775973586.13,1775973586.3449998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
83,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973592.565,1775973592.6,1775973592.6349998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
84,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973594.93,1775973594.99,1775973595.05,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
85,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973604.5650003,1775973604.64,1775973604.715,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
86,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973610.4750001,1775973610.54,1775973610.6049998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
87,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973612.4650002,1775973612.61,1775973612.7549996,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
88,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973615.4,1775973615.51,1775973615.62,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
89,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973619.53,1775973619.61,1775973619.6899998,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
90,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973639.6100001,1775973639.66,1775973639.71,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
91,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973651.9,1775973651.99,1775973652.08,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
92,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,1775973654.0800002,1775973654.23,1775973654.3799999,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
93,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973669.0,1775973669.03,1775973669.06,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
94,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,1775973674.105,1775973674.26,1775973674.415,1.0,manual,migrated,2026-05-25 23:40:35,05_pipeline_experiment
